,Perc value hist eoc,Num hist eoc exceedances,Num PIC exceedances
176,141.4981271779351,72.0,183.0
177,142.17826562177416,72.0,225.0
178,141.82946661327284,72.0,271.0
179,136.13700225204983,72.0,312.0
180,130.98421441589844,72.0,308.0
181,119.83848060167621,72.0,323.0
182,115.37730844030656,72.0,273.0
183,113.51638317929478,72.0,289.0
184,111.68939802128672,72.0,362.0
185,106.88534692688778,72.0,368.0
186,105.38961898879556,72.0,381.0
187,100.34826275345699,72.0,362.0
188,94.9150972257081,72.0,308.0
189,92.89129958217634,72.0,284.0
190,97.39574488735202,72.0,238.0
191,98.4494772105821,72.0,240.0
192,115.98414166077931,72.0,227.0
193,124.73397200436004,72.0,205.0
194,108.21752631636129,72.0,198.0
195,92.19036133244252,72.0,165.0
196,83.55600665952585,72.0,163.0
197,90.29047922791386,72.0,166.0
198,108.8978081206142,72.0,199.0
199,109.66079668915339,72.0,197.0
200,144.52606193290015,72.0,200.0
201,139.0471554370935,72.0,196.0
202,137.23197951191204,72.0,239.0
203,138.4194312978588,72.0,262.0
204,134.11880721288145,72.0,287.0
205,135.15651455655333,72.0,330.0
206,128.3423071570765,72.0,385.0
207,116.47539508314367,72.0,294.0
208,110.31129805451756,72.0,297.0
209,108.0670958508734,72.0,296.0
210,106.52268486199799,72.0,362.0
211,104.39629214981366,72.0,356.0
212,104.67863093903553,72.0,365.0
213,102.76095854122991,72.0,361.0
214,103.50527888713309,72.0,320.0
215,106.84187575877195,72.0,300.0
216,120.01915751135213,72.0,240.0
217,156.35440308514313,72.0,211.0
218,152.2235403397002,72.0,211.0
219,112.66451456909974,72.0,236.0
220,94.9610991504527,72.0,187.0
221,89.90830195262909,72.0,153.0
222,100.707189576189,72.0,135.0
223,130.5358432855708,72.0,151.0
224,108.59496211854231,72.0,184.0
225,145.031422584929,72.0,227.0
226,136.87652374722424,72.0,192.0
227,135.24886041199508,72.0,242.0
228,136.67872071424213,72.0,252.0
229,131.48209656339677,72.0,306.0
230,132.69839879629788,72.0,352.0
231,129.9383409407952,72.0,403.0
232,123.18590984723545,72.0,346.0
233,112.75134156549245,72.0,312.0
234,106.31050811524514,72.0,288.0
235,106.18835183649047,72.0,337.0
236,102.68878132820203,72.0,333.0
237,104.33568850662562,72.0,372.0
238,104.12216339986061,72.0,313.0
239,115.19311264379455,72.0,264.0
240,135.942878967945,72.0,226.0
241,175.34478224356747,72.0,216.0
242,197.28567606644498,72.0,258.0
243,152.12189590981626,72.0,274.0
244,123.18624559125135,72.0,221.0
245,111.73206448899614,72.0,198.0
246,131.80895359267424,72.0,130.0
247,182.07439684533938,72.0,113.0
248,141.01052721930915,72.0,125.0
249,93.67362640747179,72.0,181.0
250,142.48582439214292,72.0,201.0
251,137.9281409031511,72.0,225.0
252,132.20787694665879,72.0,226.0
253,130.1521125451154,72.0,239.0
254,130.64780888563953,72.0,294.0
255,128.0982895884935,72.0,304.0
256,130.25319854262702,72.0,379.0
257,126.0486420981365,72.0,382.0
258,117.92354750917808,72.0,423.0
259,110.62345067055817,72.0,317.0
260,108.24115351784721,72.0,282.0
261,108.09159717035962,72.0,352.0
262,107.86709740512482,72.0,382.0
263,114.68454251992904,72.0,271.0
264,132.70127083088448,72.0,188.0
265,168.16628808571568,72.0,203.0
266,198.71100961927533,72.0,234.0
267,178.4582975778204,72.0,285.0
268,141.23435812128264,72.0,323.0
269,116.47996617601433,72.0,268.0
270,107.86654840178949,72.0,221.0
271,122.54723807847279,72.0,205.0
272,127.0301080244637,72.0,167.0
273,71.54720630203795,72.0,182.0
274,57.045591500390664,72.0,289.0
275,141.79852836325097,72.0,219.0
276,136.8523373528033,72.0,239.0
277,134.24003374074914,72.0,236.0
278,129.18115825350174,72.0,212.0
279,131.34123344440553,72.0,294.0
280,129.5992622380292,72.0,302.0
281,123.66430925937873,72.0,326.0
282,122.71219017508896,72.0,407.0
283,121.70567986216818,72.0,402.0
284,116.17675608006154,72.0,455.0
285,109.0742667393969,72.0,325.0
286,113.04559353583264,72.0,275.0
287,119.46708929643145,72.0,328.0
288,131.29103673038156,72.0,254.0
289,157.7353055475884,72.0,153.0
290,187.37264793839043,72.0,163.0
291,193.47138489578532,72.0,220.0
292,184.14953137631596,72.0,267.0
293,135.10147548827248,72.0,360.0
294,102.04992113454726,72.0,371.0
295,95.80705630446313,72.0,295.0
296,118.35878658812679,72.0,252.0
297,94.39076685385635,72.0,246.0
298,52.22392546751655,72.0,345.0
299,52.600414263903524,72.0,355.0
300,142.6553583446449,72.0,192.0
301,136.5434109639188,72.0,243.0
302,131.91847739757043,72.0,270.0
303,130.93486920913128,72.0,243.0
304,127.07361904150693,72.0,272.0
305,127.46713307096503,72.0,295.0
306,126.10676987060877,72.0,346.0
307,118.84584486525742,72.0,387.0
308,118.58461971365365,72.0,368.0
309,119.52116459625911,72.0,444.0
310,115.96515719998446,72.0,388.0
311,118.84118958877566,72.0,310.0
312,128.99915644464983,72.0,295.0
313,155.954579379227,72.0,218.0
314,183.69331312975663,72.0,154.0
315,205.47907250284717,72.0,132.0
316,211.4621289874782,72.0,170.0
317,178.97082243648498,72.0,245.0
318,119.52023314754351,72.0,403.0
319,94.27271616711067,72.0,413.0
320,104.99082624104818,72.0,306.0
321,116.52291334575732,72.0,302.0
322,83.8248838133216,72.0,299.0
323,60.94179106080824,72.0,338.0
324,58.79580283127236,72.0,417.0
325,137.8356077392967,72.0,159.0
326,134.86914257037367,72.0,218.0
327,130.49987630766225,72.0,249.0
328,126.29402931434434,72.0,225.0
329,123.81731047146073,72.0,240.0
330,123.93549353697557,72.0,300.0
331,120.37199937530083,72.0,333.0
332,120.34255720827021,72.0,403.0
333,116.26176652298867,72.0,375.0
334,115.81453585094306,72.0,365.0
335,120.5078117268156,72.0,346.0
336,126.13892390675942,72.0,349.0
337,149.88923147024698,72.0,227.0
338,176.44712751022792,72.0,233.0
339,188.32535372147157,72.0,150.0
340,213.74179978857197,72.0,125.0
341,226.5480340897071,72.0,137.0
342,144.828126205934,72.0,232.0
343,97.60934807430542,72.0,467.0
344,89.47555518194984,72.0,529.0
345,99.06790968257121,72.0,376.0
346,89.07280465252353,72.0,376.0
347,68.6336665131169,72.0,381.0
348,55.850898382143384,72.0,364.0
349,57.35008619535946,72.0,386.0
350,130.91755697820204,72.0,174.0
351,129.49984586798055,72.0,180.0
352,129.90444517315842,72.0,250.0
353,128.17178277811544,72.0,238.0
354,120.45961331051846,72.0,256.0
355,120.22363020742225,72.0,294.0
356,116.9605164082656,72.0,309.0
357,117.17023192814688,72.0,356.0
358,120.75538071285064,72.0,367.0
359,118.83867523042113,72.0,341.0
360,121.61237199220665,72.0,339.0
361,137.6372032387863,72.0,313.0
362,170.1132648855817,72.0,208.0
363,208.44320077320313,72.0,205.0
364,216.1610642579379,72.0,179.0
365,249.41686959778588,72.0,125.0
366,186.78485213172644,72.0,129.0
367,102.20294781350245,72.0,289.0
368,73.68921559254863,72.0,604.0
369,65.5462123541176,72.0,667.0
370,59.28371433674899,72.0,704.0
371,55.351587093934455,72.0,605.0
372,52.79176105777165,72.0,623.0
373,52.566293635633784,72.0,489.0
374,58.92956967246563,72.0,362.0
375,134.21934983463055,72.0,201.0
376,125.34547766423879,72.0,151.0
377,126.49052714478243,72.0,217.0
378,120.07570873446919,72.0,248.0
379,118.30833989377113,72.0,194.0
380,118.23584649812754,72.0,261.0
381,117.77205291836587,72.0,283.0
382,111.94932603495168,72.0,279.0
383,117.17977971449614,72.0,313.0
384,125.67729335625383,72.0,330.0
385,129.2402141499362,72.0,280.0
386,146.7935156769835,72.0,247.0
387,196.3025451895105,72.0,241.0
388,260.4636746988914,72.0,233.0
389,288.39944287535053,72.0,197.0
390,228.89567735785823,72.0,165.0
391,127.13839232297462,72.0,182.0
392,67.65554910975614,72.0,419.0
393,60.60396881236946,72.0,650.0
394,68.14023633729654,72.0,610.0
395,56.03274303670144,72.0,656.0
396,44.03453274107957,72.0,690.0
397,44.70701622471925,72.0,629.0
398,59.91008507138082,72.0,482.0
399,86.6929435532951,72.0,293.0
400,130.0080609137201,72.0,213.0
401,125.84103552888041,72.0,188.0
402,124.96085398643268,72.0,179.0
403,118.31847800053066,72.0,215.0
404,112.10350632350274,72.0,159.0
405,114.38548924762233,72.0,218.0
406,115.70931878702925,72.0,236.0
407,113.81239850783888,72.0,298.0
408,116.0220692903703,72.0,320.0
409,124.53743523525954,72.0,325.0
410,136.3495399116534,72.0,295.0
411,161.99395356412896,72.0,216.0
412,192.0201611171499,72.0,243.0
413,235.84090524332464,72.0,210.0
414,232.76495867205224,72.0,213.0
415,159.0117060991023,72.0,238.0
416,88.13440653561166,72.0,303.0
417,67.0512391474393,72.0,448.0
418,64.56526152212896,72.0,587.0
419,68.15398153141614,72.0,484.0
420,59.93548243682136,72.0,533.0
421,46.50047124437977,72.0,717.0
422,51.452030642554256,72.0,694.0
423,75.05194607791584,72.0,404.0
424,87.11706952025787,72.0,226.0
425,125.85084705595983,72.0,206.0
426,124.39797158585658,72.0,215.0
427,121.01605831667386,72.0,175.0
428,116.97035300488513,72.0,250.0
429,112.38995432455832,72.0,225.0
430,112.86039355103692,72.0,237.0
431,111.14619901909887,72.0,243.0
432,113.94110737368075,72.0,233.0
433,113.82750333420007,72.0,259.0
434,119.25177053344349,72.0,311.0
435,133.05381286185653,72.0,298.0
436,168.09672776658334,72.0,200.0
437,199.3264934873341,72.0,212.0
438,228.35584761057734,72.0,174.0
439,207.61539335895208,72.0,208.0
440,125.3022853200816,72.0,340.0
441,83.49897904352122,72.0,448.0
442,67.55574832768775,72.0,495.0
443,62.10188185293986,72.0,549.0
444,59.69741751740477,72.0,488.0
445,57.035821401899916,72.0,430.0
446,50.986571242044796,72.0,594.0
447,54.89317357429616,72.0,551.0
448,81.3066752250625,72.0,223.0
449,63.58166185644562,72.0,203.0
450,120.16398903139424,72.0,230.0
451,121.04626082843532,72.0,238.0
452,115.6741723848811,72.0,201.0
453,114.5556213882286,72.0,235.0
454,111.87381696900103,72.0,322.0
455,111.45509182975145,72.0,281.0
456,108.74428752905514,72.0,277.0
457,109.32743217487311,72.0,259.0
458,113.20146103056888,72.0,210.0
459,118.23074483416751,72.0,265.0
460,127.40820710971659,72.0,244.0
461,160.74919821227962,72.0,220.0
462,196.12037231597847,72.0,180.0
463,227.05176880767138,72.0,170.0
464,204.66101145005817,72.0,171.0
465,116.5268861270429,72.0,334.0
466,77.33053615582719,72.0,562.0
467,63.20563863337679,72.0,617.0
468,58.54300753839792,72.0,591.0
469,63.07438392184451,72.0,522.0
470,63.325175647641345,72.0,449.0
471,55.42853165683445,72.0,481.0
472,59.85850430299467,72.0,379.0
473,87.28224023225512,72.0,239.0
474,44.01048406790677,72.0,210.0
475,117.15727209009172,72.0,263.0
476,115.79070128867838,72.0,215.0
477,109.51328603605627,72.0,197.0
478,108.65721528486962,72.0,214.0
479,106.76044386402842,72.0,378.0
480,109.4352410703,72.0,376.0
481,106.62677330225554,72.0,312.0
482,104.42045519746702,72.0,281.0
483,107.3348112748008,72.0,231.0
484,114.77812593084495,72.0,212.0
485,123.10974328306422,72.0,202.0
486,153.7581263302455,72.0,207.0
487,183.99391584004903,72.0,181.0
488,198.27667959099688,72.0,162.0
489,187.35199543542637,72.0,154.0
490,115.15040729156668,72.0,272.0
491,76.3432892033647,72.0,448.0
492,63.750328608349754,72.0,649.0
493,67.47467119839028,72.0,548.0
494,93.90571856378723,72.0,422.0
495,102.71313717166377,72.0,351.0
496,61.05179602964039,72.0,390.0
497,57.34363779840926,72.0,333.0
498,56.25864168280877,72.0,298.0
499,38.225753572350655,72.0,375.0
500,111.34718562258803,72.0,256.0
501,108.45899558162287,72.0,259.0
502,105.53984676500116,72.0,217.0
503,105.61891418394265,72.0,219.0
504,103.95872459922028,72.0,257.0
505,104.44784686512142,72.0,331.0
506,104.27575139071138,72.0,372.0
507,99.47501431405809,72.0,351.0
508,99.52093689129237,72.0,267.0
509,108.84470308215508,72.0,241.0
510,114.49919420337304,72.0,257.0
511,142.41890175813433,72.0,191.0
512,178.94089941255527,72.0,164.0
513,187.84953575083935,72.0,131.0
514,180.0098178853424,72.0,123.0
515,119.80701207179918,72.0,197.0
516,92.79035163222687,72.0,294.0
517,66.64600315245676,72.0,501.0
518,73.08899058222096,72.0,393.0
519,123.66563816260376,72.0,251.0
520,82.17284434261762,72.0,283.0
521,40.68210257201824,72.0,478.0
522,41.28243953556532,72.0,531.0
523,45.30488447543043,72.0,434.0
524,40.831252857423074,72.0,369.0
525,110.26797689640928,72.0,255.0
526,104.50862368754206,72.0,284.0
527,101.29375755783015,72.0,206.0
528,101.80857346730589,72.0,245.0
529,98.82145608992028,72.0,211.0
530,99.5104027607903,72.0,225.0
531,99.94668025749442,72.0,299.0
532,98.42603301458809,72.0,321.0
533,96.4405641738348,72.0,284.0
534,98.74712117946923,72.0,248.0
535,109.78293961632563,72.0,262.0
536,130.84144108772622,72.0,217.0
537,168.87462035400296,72.0,166.0
538,200.6824488029742,72.0,117.0
539,185.18148732545708,72.0,131.0
540,98.58281769531665,72.0,230.0
541,77.29387900049483,72.0,258.0
542,71.98735915702164,72.0,264.0
543,79.45734321657542,72.0,228.0
544,132.36196725327557,72.0,186.0
545,86.94060782331665,72.0,219.0
546,46.03882420074107,72.0,424.0
547,41.17875453734241,72.0,540.0
548,42.18326021003021,72.0,451.0
549,50.662047601488354,72.0,420.0
550,108.63905658864032,72.0,298.0
551,103.49376278893129,72.0,244.0
552,99.21788845453875,72.0,215.0
553,97.67473069320508,72.0,252.0
554,96.82106695937858,72.0,212.0
555,95.76735390328673,72.0,227.0
556,95.81640106984689,72.0,258.0
557,94.60332852648018,72.0,337.0
558,96.02848588299372,72.0,332.0
559,96.60925232495791,72.0,289.0
560,101.11169147848486,72.0,238.0
561,127.94570351733378,72.0,279.0
562,170.05974270827204,72.0,195.0
563,202.40800931160388,72.0,119.0
564,162.44903074795243,72.0,117.0
565,100.43361045496368,72.0,279.0
566,91.62642887507296,72.0,326.0
567,89.60351999914504,72.0,339.0
568,93.22101945583587,72.0,332.0
569,109.18407544445633,72.0,242.0
570,84.77978852922584,72.0,266.0
571,55.397548406740775,72.0,290.0
572,45.269073273237105,72.0,334.0
573,44.93919984189092,72.0,410.0
574,53.914656406966245,72.0,427.0
575,104.14096846675321,72.0,280.0
576,101.11931556235231,72.0,242.0
577,98.6905220187108,72.0,249.0
578,94.88803815936913,72.0,269.0
579,96.01116829348096,72.0,249.0
580,96.94903669761709,72.0,248.0
581,92.10459474070983,72.0,294.0
582,94.7757607951403,72.0,388.0
583,95.55100951056141,72.0,404.0
584,96.36325408683024,72.0,351.0
585,103.89102105641902,72.0,288.0
586,128.4222863643376,72.0,225.0
587,179.9005658929101,72.0,200.0
588,196.24026995071662,72.0,165.0
589,153.27374217342975,72.0,135.0
590,140.23051882232477,72.0,167.0
591,111.6540149193569,72.0,346.0
592,84.13739808189952,72.0,441.0
593,73.892896779105,72.0,388.0
594,88.51953301423933,72.0,238.0
595,102.84237976681085,72.0,187.0
596,55.35726081172384,72.0,259.0
597,48.109065693040726,72.0,315.0
598,50.388686063566695,72.0,460.0
599,50.05758473356947,72.0,463.0
600,100.7411323338962,72.0,279.0
601,100.46252427871742,72.0,244.0
602,96.37010224849345,72.0,277.0
603,97.09232713422135,72.0,259.0
604,96.42185772359433,72.0,217.0
605,96.4301607429827,72.0,298.0
606,92.62561288393647,72.0,244.0
607,94.87053257114847,72.0,325.0
608,99.42010468716772,72.0,398.0
609,105.44602609482837,72.0,335.0
610,121.18204597482685,72.0,281.0
611,167.90861147167328,72.0,218.0
612,211.04137637359474,72.0,185.0
613,185.29164051990645,72.0,212.0
614,152.76267872709843,72.0,177.0
615,156.2463331611639,72.0,170.0
616,95.20377649673668,72.0,348.0
617,67.55231577734415,72.0,566.0
618,68.92084301374025,72.0,499.0
619,86.981549903164,72.0,266.0
620,84.73767564811496,72.0,216.0
621,45.49670079242323,72.0,272.0
622,50.6783527119138,72.0,401.0
623,51.57584041393448,72.0,494.0
624,45.26762809324057,72.0,443.0
625,94.95164156459114,72.0,253.0
626,95.0300528509903,72.0,234.0
627,95.0683086010972,72.0,275.0
628,97.46730169078539,72.0,277.0
629,98.02425276928432,72.0,281.0
630,96.67657939298302,72.0,328.0
631,95.70848354535443,72.0,289.0
632,99.16293161846983,72.0,265.0
633,111.49474785129222,72.0,307.0
634,133.60081449123726,72.0,288.0
635,177.81896733985056,72.0,253.0
636,220.81457440786812,72.0,202.0
637,233.31984273645728,72.0,172.0
638,237.76146519389508,72.0,184.0
639,201.3775052440726,72.0,232.0
640,110.3742935364692,72.0,342.0
641,72.93855680983592,72.0,480.0
642,72.10937380809675,72.0,494.0
643,83.73496889910349,72.0,382.0
644,93.70136787894586,72.0,272.0
645,59.56212542780512,72.0,252.0
646,46.70778773380478,72.0,501.0
647,44.93507700218478,72.0,523.0
648,45.38195440002327,72.0,434.0
649,43.686161788442426,72.0,531.0
