,LA_300km_mm_total,LA_200km_mm_total,LA_100km_mm_total,SF_300km_mm_total,SF_200km_mm_total,SF_100km_mm_total
1981,494.4407653808594,466.2549133300781,428.95980495876734,829.0500610351562,868.8438491821289,889.9799156188965
1982,384.12900797526044,358.20730929904516,339.4142294989692,568.4586364746094,608.9450492858887,657.5936183929443
1983,258.80528767903644,248.10059102376303,249.6141446431478,623.1325805664062,670.3638687133789,717.6255626678467
1984,208.64505004882812,195.96703932020398,198.03363842434354,550.7574035644532,596.9626808166504,621.6318874359131
1985,354.16632080078125,322.6038581000434,308.5505896674262,795.139013671875,856.0438613891602,902.8067855834961
1986,217.00660196940103,201.24694654676648,193.67191738552518,500.4531005859375,539.546760559082,577.174934387207
1987,288.2025400797526,282.8650716145833,277.9359419080946,956.8023193359375,994.4046325683594,999.3349456787109
1988,523.5290730794271,503.0855712890625,477.6625671386719,956.381787109375,1005.2674331665039,1037.8542976379395
1989,573.2797546386719,537.967515733507,512.0025736490885,886.1040161132812,940.5354995727539,991.7099418640137
1990,91.12191518147786,87.8890741136339,93.58568678961859,416.71776123046874,463.24074935913086,505.7953815460205
1991,359.08753458658856,343.4545186360677,315.247570461697,702.6188354492188,728.4302978515625,728.887149810791
1992,282.26454671223956,260.24664815266925,240.0526991950141,521.2875183105468,564.0576210021973,605.6654949188232
1993,190.28707377115884,181.84250217013889,183.2942589653863,644.3711181640625,688.7825164794922,724.7777080535889
1994,178.66649373372397,176.50139702690973,184.33999252319336,451.2536376953125,487.8700485229492,517.8809432983398
1995,272.0596466064453,257.57423231336804,254.66720496283637,856.527783203125,897.619873046875,903.0002975463867
1996,469.12908935546875,431.9631042480469,404.9750340779622,817.5605224609375,862.9280548095703,876.5386238098145
1997,807.5988972981771,756.7978312174479,698.8963300916884,1036.4476196289063,1067.1835403442383,1083.3695220947266
1998,508.2329610188802,479.88291422526044,457.4404305352105,1036.6934326171875,1068.9148254394531,1084.4359703063965
1999,424.6558024088542,392.750244140625,392.6185489230686,646.093359375,697.0552368164062,752.4663848876953
2000,240.0888671875,220.96589830186633,221.91956753200955,720.338818359375,800.6220474243164,878.9605617523193
2001,268.1213633219401,253.31470743815103,244.76253763834634,597.4247924804688,647.8743667602539,695.7843475341797
2002,121.44343566894531,114.817628648546,120.22256702846951,516.2771362304687,561.861385345459,594.6516227722168
2003,240.17950439453125,237.84447394476996,244.58420054117838,800.7672485351562,835.8027725219727,851.2424774169922
2004,291.5797983805339,267.61407640245227,264.43998040093317,671.418017578125,729.2381896972656,778.3073806762695
2005,280.86065165201825,268.4670766194661,261.56703186035156,920.6415161132812,985.140022277832,1016.4526119232178
2006,464.772216796875,434.2640957302517,417.30482482910156,720.5957275390625,770.4583206176758,817.9681358337402
2007,196.46167500813803,178.5041037665473,173.5286831325955,503.4742736816406,550.1462059020996,591.1729621887207
2008,98.1158930460612,93.15661027696397,102.49044842190213,632.70107421875,689.6334915161133,723.8154678344727
2009,131.97313181559244,129.09649742974176,129.280392964681,333.939599609375,359.70126724243164,373.60469150543213
2010,198.6666259765625,190.32183922661676,198.02213414510092,831.4074462890625,894.5678405761719,916.8188781738281
2011,336.16986083984375,316.0645938449436,297.0273208618164,631.6344116210937,669.1809463500977,699.7137928009033
2012,668.2911987304688,625.0534498426649,600.7990061442057,1135.8605834960938,1222.2963180541992,1286.2582092285156
2013,189.74019368489584,184.6851552327474,193.41957134670682,569.6393981933594,625.7297325134277,692.2619171142578
2014,297.5517272949219,275.22181701660156,262.7450951470269,659.5128784179688,731.0835342407227,816.7535133361816
2015,681.9570109049479,627.3179050021702,566.8927569919163,1016.7321655273438,1077.2936706542969,1126.4709701538086
2016,344.1101582845052,320.44691297743054,299.9591979980469,802.7564819335937,827.9842758178711,832.8351860046387
2017,396.6385498046875,378.0970933702257,361.7119547526042,497.486181640625,538.1951904296875,579.4090938568115
2018,96.70846557617188,94.8827264573839,99.1665473514133,419.4043762207031,459.2722358703613,495.4394416809082
2019,429.7056884765625,400.7715606689453,381.0962431165907,1305.3829833984375,1339.3944244384766,1321.916732788086
2020,480.1087951660156,450.8175693088108,426.80775197347003,992.9958984375,1053.0904998779297,1097.2144660949707
2021,521.4756876627604,491.5023600260417,471.63763427734375,879.5947387695312,943.7950057983398,992.4451332092285
2022,65.0976956685384,62.11083306206597,59.52597321404351,205.53497467041015,225.91597652435303,250.22339487075806
2023,180.2748006184896,174.06357659233942,184.2747942606608,779.1919067382812,839.209098815918,874.8894557952881
2024,305.70070393880206,294.128913031684,289.7344750298394,749.5365600585938,781.221435546875,787.283935546875
2025,232.2286173502604,220.6856197781033,222.4748068915473,510.121826171875,543.5298080444336,565.3735694885254
2026,570.7864278157552,548.8818664550781,523.8047654893663,1176.13837890625,1231.183837890625,1260.9272117614746
2027,144.37604268391928,136.49501291910806,132.81598154703775,372.1109130859375,400.50267791748047,436.49778270721436
2028,218.1832529703776,214.35105895996094,213.80104319254556,567.0052490234375,610.4138145446777,643.809700012207
2029,388.4517110188802,373.95567830403644,357.3199395073785,849.306005859375,894.9225692749023,920.5027275085449
2030,539.5933532714844,512.6996765136719,489.9621225992839,762.7829711914062,800.2538909912109,832.3867988586426
2031,127.25844828287761,122.36675431993272,125.02503712972005,356.0240234375,369.690616607666,374.5646171569824
2032,477.7981363932292,429.0495334201389,404.33644019232855,827.8195190429688,884.3998107910156,939.5968284606934
2033,291.6668752034505,277.41078694661456,278.3356475830078,1013.6291259765625,1080.0886764526367,1110.3351249694824
2034,180.13397725423178,175.0949418809679,171.2908443874783,566.0652954101563,613.6737976074219,638.5299110412598
2035,478.4312032063802,458.29340277777777,443.69615851508246,845.7575927734375,900.0255889892578,949.0818252563477
2036,225.26589965820312,209.32955254448785,205.5837228563097,694.2601196289063,736.5658874511719,765.3520393371582
2037,198.65403747558594,186.73450385199652,180.32356431749133,301.2186706542969,323.25477409362793,358.1810054779053
2038,312.7561950683594,306.58670722113715,303.37171936035156,854.3386962890625,895.1830215454102,920.7112274169922
2039,301.3788604736328,287.19839647081164,273.9056913587782,677.7382690429688,728.53369140625,764.4212551116943
2040,196.66351826985678,186.69016350640192,184.72965155707465,484.03773193359376,507.2896919250488,526.0063667297363
2041,216.54509480794272,191.55311584472656,188.97726334465875,686.1925903320313,733.9182739257812,758.0865745544434
2042,171.974001566569,157.3835423787435,157.4778806898329,466.4698974609375,511.2840995788574,554.1137847900391
2043,300.10845947265625,302.8548753526476,302.90463172064887,684.7710083007812,731.2355422973633,761.6638507843018
2044,194.72477213541666,183.33060201009116,184.87078179253473,463.4299072265625,505.7223815917969,548.9713230133057
2045,357.88437906901044,345.43473646375867,330.85415225558813,539.4228149414063,569.5263023376465,607.6859951019287
2046,588.5932413736979,545.7254706488716,503.17498270670575,1165.2927001953126,1219.602310180664,1247.702407836914
2047,109.66975402832031,103.95540449354384,110.26356548733182,452.1844177246094,486.4337501525879,503.7964515686035
2048,285.97193400065106,262.98990715874567,243.75060611300998,588.1066589355469,639.8374252319336,697.0528049468994
2049,242.69210306803384,222.05373297797308,216.95688332451715,648.4297607421875,682.9892196655273,701.045804977417
2050,116.03542073567708,126.74584028455946,140.69001558091907,615.3090454101563,653.9673881530762,684.7487163543701
2051,408.18166097005206,386.42289564344617,365.5845659044054,1096.589306640625,1114.3548049926758,1096.547233581543
2052,472.96079508463544,447.5110032823351,417.0083016289605,756.6314208984375,808.3086318969727,839.5981864929199
2053,125.4208475748698,122.66967434353299,123.45357852511935,378.08648071289065,411.8339157104492,447.3317642211914
2054,577.7879435221354,537.3975253634983,500.7923007541233,868.435107421875,920.9673919677734,952.4139671325684
2055,626.7896321614584,592.4616427951389,555.2242194281685,879.8974487304688,913.2421569824219,915.9362716674805
2056,362.1718241373698,328.3992852105035,312.2967766655816,695.06630859375,745.2739410400391,784.7848281860352
2057,965.4135131835938,893.1724310980903,827.974117702908,1586.9739013671874,1667.9978485107422,1732.2768173217773
2058,616.8953552246094,566.6395195855034,524.8316972520616,960.8523071289062,1035.204460144043,1103.9383697509766
2059,218.73832194010416,204.28219943576389,205.6901749504937,819.8658081054688,857.0291442871094,860.927864074707
2060,324.3776550292969,301.53596666124133,283.86109415690106,789.1545776367187,816.6961135864258,812.6008949279785
2061,46.25915018717448,44.821642557779946,50.77567270067003,280.68555908203126,315.17560958862305,354.897518157959
2062,509.1719055175781,458.54371134440106,434.12982262505426,966.0904296875,1032.4425506591797,1092.2678337097168
2063,293.05921427408856,270.84002685546875,268.1691835191515,741.8224731445313,801.1487579345703,867.9442329406738
2064,421.3231201171875,394.17480807834204,373.13849385579425,1049.7972045898437,1084.954116821289,1105.3120765686035
2065,214.67537943522134,200.12540181477866,209.69848759969076,540.8313659667969,588.3233833312988,638.1355953216553
2066,141.89821116129556,132.11614396837024,139.86456298828125,800.5731689453125,857.6754760742188,883.6385536193848
2067,189.07450358072916,180.494017706977,193.00778198242188,753.7403930664062,829.4806976318359,893.5927867889404
2068,249.6564687093099,236.72089640299478,229.45138549804688,646.7267456054688,695.6446952819824,744.209602355957
2069,244.4213104248047,227.91927252875433,221.3274442884657,517.7980712890625,563.9741592407227,603.7359066009521
2070,588.5632934570312,545.5573289659288,517.54271613227,894.2724365234375,960.1883773803711,1039.7723846435547
2071,333.1361999511719,319.7099914550781,312.6587855021159,573.2879272460938,611.6033325195312,656.1844863891602
2072,566.064442952474,525.0582343207466,487.50619167751734,852.3256591796875,902.5783767700195,946.0896415710449
2073,131.6124725341797,126.56600189208984,138.17847972446017,789.60087890625,853.4406433105469,878.657356262207
2074,190.43188985188803,184.7566613091363,182.75120078192816,376.359619140625,401.74380111694336,429.0571918487549
2075,753.1305135091146,702.6644490559896,656.2822723388672,1256.8760986328125,1314.3063507080078,1349.9221267700195
2076,172.874267578125,162.49369133843317,164.49759504530164,344.8052185058594,373.33859634399414,405.39227294921875
2077,307.51856486002606,292.5926801893446,291.5348358154297,781.9472045898438,835.2220687866211,883.4868755340576
2078,310.19593811035156,294.04666815863715,281.5041838751899,639.3421142578125,686.445930480957,731.3690052032471
2079,103.36290995279948,98.57884131537543,104.83708975050185,329.8746337890625,362.064115524292,397.0872039794922
2080,235.57481892903647,220.9990692138672,225.67685317993164,695.1439086914063,755.6764221191406,792.013463973999
2081,237.9940439860026,221.9636027018229,216.16664123535156,330.21921997070314,370.8749694824219,432.827938079834
2082,151.56837717692056,146.2291776869032,146.31316714816623,464.279443359375,510.28917694091797,555.2734031677246
2083,127.49851481119792,120.83722517225478,121.18119388156467,413.5679504394531,445.736328125,482.52379322052
2084,125.97222391764323,120.04289245605469,122.48955641852484,551.4453430175781,593.0373382568359,618.9455280303955
2085,380.2287089029948,352.99501546223956,337.96361033121747,569.6971069335938,607.2651519775391,647.3086280822754
2086,202.58568318684897,188.0267622205946,188.1841222974989,575.3886474609375,606.0733451843262,619.8664493560791
2087,237.24051411946616,223.12129380967883,222.9561004638672,710.4721557617188,746.6709213256836,763.0588397979736
2088,209.29752095540366,200.6610310872396,208.00368626912436,665.45556640625,726.5559539794922,775.7047729492188
