,LA_300km_mm_total,LA_200km_mm_total,LA_100km_mm_total,SF_300km_mm_total,SF_200km_mm_total,SF_100km_mm_total
912,662.0649007161459,618.4590894911024,587.3448621961805,1330.179931640625,1393.9039459228516,1433.7499237060547
913,627.7893473307291,588.1553887261284,531.1038250393337,1149.9117431640625,1186.7037200927734,1194.9339332580566
914,530.377685546875,490.38738335503473,458.57597181532117,716.397119140625,749.0973510742188,758.7815628051758
915,515.4505513509115,481.4172668457031,458.0264655219184,899.2199340820313,939.2869415283203,974.7907524108887
916,118.57076009114583,116.39248657226562,130.80668682522244,560.3456115722656,599.5715980529785,608.844612121582
917,331.8216959635417,302.3919423421224,280.15531667073566,586.6471557617188,641.9944496154785,679.4442405700684
918,81.77526346842448,78.66459401448567,87.78576109144423,377.78216552734375,419.6100311279297,462.8862257003784
919,320.73180135091144,294.9241672092014,274.55693901909723,497.8084228515625,535.3934555053711,577.3565940856934
920,780.8064371744791,703.9198676215278,652.7860378689236,1045.1271118164063,1106.8118515014648,1161.0265045166016
921,367.77984619140625,332.7706587049696,327.9473588731554,865.6093505859375,945.0062484741211,1019.058406829834
922,260.144287109375,248.82797580295139,236.09231482611762,446.9610900878906,476.8354072570801,519.3959102630615
923,92.12933603922527,83.93777847290039,90.99867312113444,435.78460083007815,475.27369689941406,512.560751914978
924,223.76606241861978,203.42041778564453,200.38219790988498,656.6409545898438,695.905158996582,719.8396873474121
925,314.67962646484375,288.1894717746311,283.7982080247667,855.5098876953125,902.1804504394531,927.8555450439453
926,367.68565877278644,341.65807257758246,325.52935875786676,630.2478393554687,686.2024688720703,748.2511005401611
927,440.18943277994794,414.85376993815106,399.3834398057726,880.342041015625,923.2162628173828,948.949634552002
928,206.36844889322916,198.0332556830512,206.4353519015842,539.8663696289062,580.6205902099609,595.6445770263672
929,250.8577880859375,231.49808078342014,215.95623397827148,537.2601745605468,572.0880546569824,605.4532470703125
930,398.8163146972656,372.8254123263889,353.11331346299914,703.477685546875,753.2205810546875,795.7822856903076
931,133.1673380533854,130.17141893174914,130.9181391398112,436.81842041015625,477.0814018249512,507.3886728286743
932,422.2461446126302,391.2091573079427,363.95345730251734,490.61321411132815,528.6928291320801,587.9494094848633
933,243.81917317708334,234.4970448811849,236.91415659586588,511.8593811035156,551.549503326416,586.8284683227539
934,480.5527750651042,442.7988993326823,421.32963392469617,537.5300231933594,590.3514366149902,658.9577217102051
935,312.6503397623698,276.5842115614149,271.9987046983507,586.9253723144532,637.5074424743652,692.9536571502686
936,117.3655497233073,115.31681399875217,119.98951594034831,432.47972412109374,481.2053527832031,531.6782150268555
